graph,seed,case,noise,method,response_error,full_parameter_rmse,active_parameter_mae,identifiable_coordinate_error,estimate_norm
11,1,26,0.001,group5,0.1422333817835738,0.027783017147257845,0.06372875698558483,1.4169401778052029,0.023826009710259895
11,1,26,0.001,fisher3,0.05342634623296354,0.027631870281147868,0.06289821070162557,1.060509676847001,0.023316061078058087
11,1,26,0.001,fisher8,0.0534263036396193,0.02763187007738687,0.06289852010673908,1.060509676847001,0.02331606284209111
11,1,26,0.001,oracle8,0.05968759481406861,0.028074135377785532,0.06576798436944487,0.9865006074630993,0.05002597374035466
11,1,26,0.003,full56,0.07086852194989737,0.02751276646187053,0.06209319317165424,0.40835174102576194,0.023298545734156014
11,1,26,0.003,group5,0.13918204548772245,0.02763606147086459,0.06319428483336395,0.9706654745933304,0.015934123942583565
11,1,26,0.003,fisher3,0.07163376330698178,0.02751439230488866,0.062103099062024165,0.42403525459905905,0.023398468238629167
11,1,26,0.003,fisher8,0.07163370301222202,0.027514400118125476,0.06210279264393026,0.4240352545990595,0.023398471210613683
11,1,26,0.003,oracle8,0.06655135087795579,0.026697273736756268,0.05656797729369778,0.4606784254352489,0.055438081785991085
11,1,26,0.01,full56,0.24634761176512027,0.029381850871736906,0.06544370156676499,3.959340486636241,0.07236190626260289
11,1,26,0.01,group5,0.20941969929149198,0.029833908287008142,0.06655507304678218,4.287494273801281,0.0807074803824667
11,1,26,0.01,fisher3,0.2565268914338472,0.029866830319531766,0.0658154966942156,4.45727142541179,0.08227203350153059
11,1,26,0.01,fisher8,0.2565270938194663,0.029866860234211316,0.06581468154206685,4.45727142541179,0.08227203781933998
11,1,26,0.01,oracle8,0.2180654196143447,0.04539435941087077,0.10106802659108345,3.8786034576008483,0.23690980857594618
11,1,27,0.001,full56,0.060664343646018595,0.036800363699985364,0.07799080894451954,0.1744579504837037,0.0103139077389755
11,1,27,0.001,group5,0.09670700389224939,0.03680853336378756,0.07807670313902818,0.3307603020126427,0.011130479577320551
11,1,27,0.001,fisher3,0.06168833687031745,0.036801270480502045,0.07791613519304152,0.26148028165275733,0.011546655156745259
11,1,27,0.001,fisher8,0.06168828997506942,0.036801600537721094,0.07791663316430933,0.2614802816527572,0.011546657730902693
11,1,27,0.001,oracle8,0.05981053360964025,0.03670315374624162,0.07676919298951825,0.2787172565580175,0.017370176132920318
11,1,27,0.003,full56,0.3193690793560515,0.036873427836859436,0.0790638931887543,1.7284502708110758,0.010060136412423067
11,1,27,0.003,group5,0.3173437216943602,0.036879042548543725,0.07903622337963045,1.82428063130749,0.011084753632176264
11,1,27,0.003,fisher3,0.3215017829462157,0.03688386064425733,0.07913125972299992,1.8455566239486292,0.011096880665182513
11,1,27,0.003,fisher8,0.321501954143992,0.03688299711999101,0.07912981907557906,1.84555662394863,0.011096893305821965
11,1,27,0.003,oracle8,0.30607824519894267,0.03673179246557781,0.07759162363388711,0.5796956747366937,0.015914131967612315
11,1,27,0.01,full56,1.0366866343417087,0.03818999797595209,0.07825121541777177,7.56167437594849,0.08482762832715077
11,1,27,0.01,group5,1.0583627566974698,0.03873239572598863,0.07865330634952113,8.759354684686816,0.09775689332974333
11,1,27,0.01,fisher3,1.0588867031470817,0.03864715036198052,0.07885977924356997,8.743616759743698,0.09680157405155385
11,1,27,0.01,fisher8,1.058883191952155,0.03864874704691582,0.07886229113250619,8.743616759743697,0.09680158198566204
11,1,27,0.01,oracle8,0.9495775494296296,0.036754341109850375,0.07716260032072039,0.6650565411143265,0.00922234016369699
11,1,28,0.001,full56,0.017914961609150275,0.03859586218053548,0.0801572321437567,0.01283271577798864,0.03142059504130025
11,1,28,0.001,group5,0.33014647535421376,0.03869095371292684,0.08115225040462251,0.6792675465868205,0.020363902470507313
11,1,28,0.001,fisher3,0.019949692636466666,0.03859796715822665,0.0799957293420557,0.09579389341269223,0.03376901133001381
11,1,28,0.001,fisher8,0.019949655274364306,0.038597969413336986,0.07999578008311076,0.09579389341269234,0.03376901157063702
11,1,28,0.001,oracle8,0.018166201499102655,0.03789218157149674,0.07283966799014704,0.010776073075707725,0.0629174900268626
11,1,28,0.003,full56,0.028667613567482732,0.03860152148961672,0.08041909328463707,0.15625368092919012,0.02783320953685917
11,1,28,0.003,group5,0.3306415584737514,0.03870733177395033,0.08140241396873674,0.7247700219001344,0.01566578636608336
11,1,28,0.003,fisher3,0.0260203232910401,0.03859733774888048,0.08029156346093552,0.08051140355600439,0.02950296286719272
11,1,28,0.003,fisher8,0.026020376083334965,0.038597285155799334,0.08029158034433923,0.08051140355600447,0.029502964205219032
11,1,28,0.003,oracle8,0.02593718189674044,0.037896092523611015,0.07341144152984906,0.05335430899885505,0.05949114835612802
11,1,28,0.01,full56,0.17640166178991173,0.03863093945408557,0.08082566409181105,0.38789250731826735,0.02122636369365432
11,1,28,0.01,group5,0.33463050785877035,0.0386974129691454,0.0812814317444428,0.6985860982645049,0.017991471340726366
11,1,28,0.01,fisher3,0.17528808188231126,0.038625966190192304,0.08070445965674496,0.3592764248262766,0.02317006856477141
11,1,28,0.01,fisher8,0.17528807496962845,0.038625792821751694,0.0807042285787818,0.3592764248262766,0.023170070208345966
11,1,28,0.01,oracle8,0.17232081393880994,0.03843622959009651,0.0801643053190405,0.5852075107911131,0.02546742517313366
11,1,29,0.001,full56,0.48998114070411247,0.028928767546969318,0.05875758504356239,1.8392264105917064,0.019560064971293062
11,1,29,0.001,group5,0.7385703509864077,0.028958185247648472,0.058560956407658925,2.317379290796918,0.022915383993935157
11,1,29,0.001,fisher3,0.5538529383197263,0.02895353856013991,0.0586388432154577,2.214508944476753,0.022298413369019027
11,1,29,0.001,fisher8,0.553852916877102,0.028953525829007464,0.058638816380999964,2.214508944476753,0.02229841343396805
11,1,29,0.001,oracle8,0.17795222017685855,0.02878124581027514,0.057680058772077644,0.3377610432422231,0.013574005791293517
11,1,29,0.003,full56,1.4512886476731193,0.029216321166218084,0.06051203765877305,4.5960345164655205,0.02836330295348954
11,1,29,0.003,group5,1.1150162508669539,0.029225573444447872,0.06093963804058175,4.5838276810736405,0.0270786951343263
11,1,29,0.003,fisher3,1.5245279556807823,0.02929543634768223,0.060672185116724744,5.102507988769072,0.03189614092419487
11,1,29,0.003,fisher8,1.5245283794087745,0.02929546137725264,0.06067238467099832,5.102507988769072,0.03189614242980403
11,1,29,0.003,oracle8,0.8487415411259278,0.02894955883264455,0.05894907944194465,1.0980457741231808,0.04357655085380812
11,1,29,0.01,full56,4.768466026109414,0.02930727370585353,0.05738504709248699,5.17413267966609,0.04476620345748784
11,1,29,0.01,group5,4.247139610304129,0.029530671927652546,0.057156940330172185,6.367637991470397,0.05285825599042497
11,1,29,0.01,fisher3,4.811561648528899,0.02944052542899514,0.0571335896586744,5.922670148440097,0.050150913847762796
11,1,29,0.01,fisher8,4.811543916148988,0.02944052940393413,0.057131551361588734,5.9226701484400985,0.05015099206548212
11,1,29,0.01,oracle8,5.012978223035444,0.03059335081480176,0.062287247886535085,3.7801770956937113,0.0975577411591925
11,1,30,0.001,full56,0.026650046902119508,0.023318295211003547,0.050465079078996083,0.29698220243678575,0.013866705627900293
11,1,30,0.001,group5,0.05114640336918699,0.02335938579841645,0.05067808281809251,0.34327940568360926,0.013269788518933841
11,1,30,0.001,fisher3,0.02581686067859553,0.023313520002683184,0.05039643537008616,0.22537674152651777,0.014874030265966263
11,1,30,0.001,fisher8,0.025816861323546412,0.02331357288007736,0.050396564761717125,0.22537674152651796,0.014874030533785287
11,1,30,0.001,oracle8,0.03413620873522946,0.022606876270133816,0.04587230926547596,0.07238895158658985,0.045838476089027025
11,1,30,0.003,full56,0.10329638426687747,0.023815147494174255,0.052066097705405684,2.0065575492069283,0.02379718229723488
11,1,30,0.003,group5,0.11845287115502935,0.023910754491637005,0.05236832828314214,2.221319218798192,0.02748357327505461
11,1,30,0.003,fisher3,0.10968660948002269,0.023902323674173324,0.05221670631394966,2.173882876006263,0.02660483690682973
11,1,30,0.003,fisher8,0.1096866332493736,0.023902298956683787,0.05221658437962536,2.173882876006263,0.02660483745958748
11,1,30,0.003,oracle8,0.05010416942787216,0.02264715277719501,0.04699846537285818,0.2219440841028824,0.03797709758342827
11,1,30,0.01,full56,0.30429068933492587,0.023338786001754465,0.05067769299303061,0.499332447109855,0.01693198328352529
11,1,30,0.01,group5,0.28553907991481253,0.023364753926167596,0.0504724966967038,0.21072063672567612,0.01855317199938665
11,1,30,0.01,fisher3,0.304098629664758,0.023335293438802147,0.05060058573179618,0.47073863068242916,0.01801545954143444
11,1,30,0.01,fisher8,0.3040987141525386,0.02333487747112864,0.050599337686678764,0.47073863068242877,0.018015479500008195
11,1,30,0.01,oracle8,0.3011431200815106,0.0230386385916595,0.05042086017766999,0.6788921996485794,0.03546528766127443
11,1,31,0.001,full56,0.042953102084583854,0.028136660215942924,0.06511957627007291,0.12885974866550048,0.06084536209737616
11,1,31,0.001,group5,0.04430839016517445,0.02817034838707148,0.0649431665823377,0.24551857977610514,0.06689783266217023
11,1,31,0.001,fisher3,0.04447389823546605,0.028180163466502928,0.06480291645723057,0.24052045145556575,0.06633312720351413
11,1,31,0.001,fisher8,0.0444738889880502,0.028180129096358194,0.06480281075068664,0.24052045145556572,0.06633312726922855
11,1,31,0.001,oracle8,0.060171260276857375,0.024420663604364602,0.05409881843551362,0.072785889276761,0.11081463068742299
11,1,31,0.003,full56,0.07887265940442248,0.028218871448669577,0.06629397589430809,0.30748531576908744,0.04338387261866762
11,1,31,0.003,group5,0.07866020349261478,0.028164215684512404,0.06620040107770042,0.23166458521384173,0.04605638362564954
11,1,31,0.003,fisher3,0.07913523406575111,0.028185655758914338,0.06613306077017711,0.2511219820679613,0.04541024565127203
11,1,31,0.003,fisher8,0.07913530195006001,0.028186269748545104,0.06613466661307868,0.25112198206796166,0.04541026708552428
11,1,31,0.003,oracle8,0.09758288850724516,0.024458691199284007,0.05473277963981808,0.11203190147471098,0.10612420157616682
11,1,31,0.01,full56,0.07375785422478928,0.02914751438417223,0.0681599591976397,0.9958397152153605,0.04082395877365128
11,1,31,0.01,group5,0.06352640404942492,0.029319273591996164,0.0685775623496335,1.0734655693262345,0.042260794588311085
11,1,31,0.01,fisher3,0.07405162895267414,0.029220897114434076,0.06833977389402095,1.0313300185677574,0.04163761984170761
11,1,31,0.01,fisher8,0.07405184736986652,0.029219180351653922,0.06833595417863608,1.0313300185677579,0.04163776875025892
11,1,31,0.01,oracle8,0.08162815676061219,0.024440069658021965,0.054461139951854656,0.09531960459892581,0.10812154837969706
11,1,32,0.001,full56,0.007710750274889506,0.030978348675941052,0.0683257457648136,0.05346834435432937,0.07450239531551395
11,1,32,0.001,group5,0.2890631138870906,0.03170361043472982,0.073859946318918,0.6978903654882418,0.04663112412093217
11,1,32,0.001,fisher3,0.008080976121769678,0.030978295566255403,0.06765215249661258,0.05314922464695898,0.07951397756127473
11,1,32,0.001,fisher8,0.008080957012413887,0.03097822271898474,0.06765187244747806,0.05314922464695901,0.0795139776581094
11,1,32,0.001,oracle8,0.012518559993576145,0.026468706718715762,0.05106192230560043,0.04551794537946796,0.13559127722534617
11,1,32,0.003,full56,0.02309747918550319,0.03098298072476123,0.06763296061878815,0.07385547534567793,0.07983036118309562
11,1,32,0.003,group5,0.2896237090624941,0.03164520963180953,0.07291698077804261,0.6804807299262108,0.05528827594300294
11,1,32,0.003,fisher3,0.02694548018792408,0.031025391231763146,0.0668496035479486,0.17139710311763232,0.08612954361713288
11,1,32,0.003,fisher8,0.026945635030239775,0.031025565975236917,0.0668502749969222,0.17139710311763212,0.08612954463616557
11,1,32,0.003,oracle8,0.025334247249705993,0.026464860556695842,0.05094059780151461,0.04803898410143004,0.13581032277627403
11,1,32,0.01,full56,0.13564402439041431,0.03169027731836903,0.07344770359012498,0.639147084241075,0.04722335875686106
11,1,32,0.01,group5,0.3135176575016293,0.03275357196608949,0.07844429229029093,1.024355134252459,0.02580094704730207
11,1,32,0.01,fisher3,0.13494788834440838,0.03167023753851329,0.07336694897626991,0.6300737362488599,0.047436824563842114
11,1,32,0.01,fisher8,0.13494780319960176,0.031670748629306134,0.07336907886305502,0.6300737362488594,0.04743684725629324
11,1,32,0.01,oracle8,0.1187042093885945,0.02837109795751501,0.05988559900292188,0.3386743382518821,0.08512064846455662
11,1,33,0.001,full56,0.04016147539153153,0.03466467849656141,0.07126254965605196,0.1831649964764725,0.04797240459053876
11,1,33,0.001,group5,0.06929901736181933,0.034803341359074084,0.07115440390236996,0.5051358387091087,0.04647070298330619
11,1,33,0.001,fisher3,0.039959041114713434,0.03466936412835394,0.07125685135522263,0.20224387645487224,0.04815507661041455
11,1,33,0.001,fisher8,0.03995904501587512,0.03466934225014857,0.07125662535734567,0.2022438764548724,0.04815507735852411
11,1,33,0.001,oracle8,0.03051343953525195,0.030989431828691794,0.051831055706591085,0.20350798186420346,0.12097299884998862
11,1,33,0.003,full56,0.052955929688344595,0.03467131651161657,0.07117501707600898,0.20969851124407274,0.05224286817085725
11,1,33,0.003,group5,0.07321306502815432,0.0347780203167099,0.07120117450582748,0.4698194168784743,0.045319220017611
11,1,33,0.003,fisher3,0.053031933910799745,0.034672182366307994,0.0711724660665613,0.21290326851915575,0.052313333678698
11,1,33,0.003,fisher8,0.0530319643708786,0.034672149131296376,0.07117222597875725,0.21290326851915573,0.052313337322467963
11,1,33,0.003,oracle8,0.04785383254159885,0.030978859203292856,0.051743735052325414,0.21979837743277347,0.12811870599719558
11,1,33,0.01,full56,0.09674530176784078,0.036568141422864575,0.07128033693901187,1.76179363709031,0.09454095923877728
11,1,33,0.01,group5,0.10612487154808481,0.037365450371955565,0.07107953513436124,2.059852248631404,0.10820286498136994
11,1,33,0.01,fisher3,0.09748299832776919,0.03710528713395491,0.07122493034584688,2.0000040327422384,0.10540695874688633
11,1,33,0.01,fisher8,0.09748311201964073,0.037105162138845654,0.07122429254944626,2.0000040327422393,0.10540696055464942
11,1,33,0.01,oracle8,0.06016094376798076,0.0474831848150472,0.10979817377730008,1.8079168508908878,0.26666508228722147
11,1,34,0.001,full56,0.02395938669012787,0.03292487162173527,0.06422866353430617,0.09683192977360802,0.030616436786760032
11,1,34,0.001,group5,0.039475449866872625,0.032929533675769104,0.06383144178071681,0.15651839083782917,0.03412471756224573
11,1,34,0.001,fisher3,0.024294660522067676,0.03292250506307407,0.063955590055123,0.03176139538287414,0.03310637452445072
11,1,34,0.001,fisher8,0.024294667538240305,0.03292248121182533,0.06395555151742471,0.03176139538287419,0.03310637460929825
11,1,34,0.001,oracle8,0.04553192308345892,0.031555592985122234,0.05283832504737142,0.049807224825503475,0.08130622643880489
11,1,34,0.003,full56,0.018674315801760523,0.03293154956947012,0.06443397908594731,0.18157937230620932,0.0287677856360997
11,1,34,0.003,group5,0.03497093682759828,0.03292981270085645,0.06409123382090261,0.1473782409682761,0.03182597031502775
11,1,34,0.003,fisher3,0.018357347730435996,0.03292504027304589,0.06419268135551649,0.09981848203821161,0.03084564961483519
11,1,34,0.003,fisher8,0.018357366046639706,0.032925006756116815,0.06419249505700197,0.09981848203821138,0.030845650119085292
11,1,34,0.003,oracle8,0.038399400259934324,0.03156591163858384,0.053337425993436535,0.08222993721073567,0.08379274480784277
11,1,34,0.01,full56,0.08434971663046908,0.03433511581495979,0.05792201502819853,2.257833386089835,0.10068793784200682
11,1,34,0.01,group5,0.10120441607285223,0.0349257879183108,0.056716570180450114,2.7030865417301655,0.11554467118209344
11,1,34,0.01,fisher3,0.09886626839421346,0.03490969078274179,0.056844654373514256,2.689193874242011,0.1143990498386291
11,1,34,0.01,fisher8,0.09886670408582564,0.03490892383106739,0.056840254682489884,2.689193874242011,0.11439907001655344
11,1,34,0.01,oracle8,0.04007374073912458,0.031560041797340156,0.05310166323012628,0.06694164778061505,0.08267307621736404
11,1,35,0.001,full56,0.02450098497891695,0.03751636389207526,0.08334245537321452,0.28637025068181104,0.026753955731544925
11,1,35,0.001,group5,0.023755012062415988,0.03752302596757557,0.08344005463078207,0.2317190900174646,0.02794042489830735
11,1,35,0.001,fisher3,0.024151596385255738,0.03750788192649462,0.08333690509153169,0.22615657476564902,0.02795780028532421
