frequency_hz,Y11_real_s,Y11_imag_s,Y12_real_s,Y12_imag_s,Y22_real_s,Y22_imag_s
2718631.2561505847,2.3804247217749003e-05,-0.007458439678541116,9.519127107435035e-05,-0.0324869253626134,0.00038082304288760815,-0.1305924145586459
2799597.488515131,2.24476451093341e-05,-0.007199336068720731,8.976473945689699e-05,-0.031560796338862884,0.0003591145523601266,-0.12678298048440206
2882975.0559103037,2.1168397432247117e-05,-0.006946425309694415,8.464752878597115e-05,-0.030661853805268115,0.00033864354163626927,-0.12308273667501546
2968835.7726772116,1.9962096327680542e-05,-0.006699488863435757,7.982200584976278e-05,-0.029789324071082472,0.00031933947098254905,-0.11948849638071823
3057253.5919305366,1.882458531800135e-05,-0.006458313259991806,7.527154248339607e-05,-0.028942456226451214,0.0003011358215842686,-0.11599716407736771
3148304.6692554066,1.7751944990342393e-05,-0.006222689905915062,7.098045827599959e-05,-0.02812052150134566,0.00028396986636381816,-0.1126057328016088
3242067.4283013875,1.6740479497476683e-05,-0.0059924148959487195,6.693396654223971e-05,-0.02732281264401573,0.000267782453860956,-0.10931128156163217
3338622.6283298973,1.578670382958877e-05,-0.005767288827684756,6.311812337220477e-05,-0.026548643318502953,0.00025251780443092927,-0.10611097282129467
3438053.4337733844,1.488733181323228e-05,-0.0055471166188997625,5.951977958410418e-05,-0.02579734752078086,0.00023812331805857343,-0.10300205005540819
3540445.485866081,1.4039264796284663e-05,-0.0053317073272550405,5.612653541423254e-05,-0.025068279013118287,0.00022454939312658,-0.09998183537406902
3645886.9764081016,1.3239580980097635e-05,-0.005120873972025049,5.292669778804653e-05,-0.02436081077628828,0.0002117492555137987,-0.09704772721393162
3754468.7237263047,1.2485525362301893e-05,-0.00491443335749233,4.9909240025079286e-05,-0.023674334479278417,0.00019967879743505138,-0.0941971980944053
3866284.2508975295,1.1774500255862247e-05,-0.0047122058976148545,4.706376383876843e-05,-0.023008259966191307,0.0001882964254674357,-0.09142779243675825
3981429.8663013633,1.110405635200918e-05,-0.004514015441533431,4.438046350014278e-05,-0.0223620147600591,0.00017756291723975185,-0.08873712444418291
